Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	1.negative	1.negative	1.negative	1.negative	1.negative	3.mild	3.mild	3.mild	3.mild	3.mild
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__;f__	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	1.0	1.75	18.0	108.25	399.0	1.0	1.0	1.0	1.0	335.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	3.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	8.0
k__Bacteria;p__TM7;c__TM7-3;o__;f__	1.0	168.5	335.5	1094.75	3932.0	1.0	1.0	4.5	20.25	195.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	1.0	1.0	1.0	68.0	2304.0	1.0	1.0	1.0	1.0	22.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	1.0	7.25	47.0	82.0	391.0	1.0	1.0	1.0	1.0	149.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	19.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	1.0	1.0	1.0	1.0	78.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	1.0	1.0	2.0	34.75	456.0	1.0	1.0	1.0	1.0	3.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	1.0	1.0	1.0	1.0	250.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	1.0	1.0	1.0	1.0	46.0	1.0	1.0	1.0	4.75	20.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	1.0	1.0	1.0	1.0	197.0	1.0	1.0	1.0	3.0	66.0
